InputID,TargetID,Distance
269049379,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.399749396189
269049380,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.418308856305
269049382,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.423615375167
269049384,9605662b-b382-4594-81ab-1cb7ccc73476,0.42410597646
269049385,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.402777536188
269049387,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.429159223897
269049389,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.433477197079
269049807,b939959c-89ab-4def-8acd-31715ac01a89,0.319342953094
269050169,b939959c-89ab-4def-8acd-31715ac01a89,0.316678396636
269050262,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.456322640609
269050263,9605662b-b382-4594-81ab-1cb7ccc73476,0.457769336256
269050264,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.449956626252
269050265,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.413300255237
269050266,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.455475934514
269050267,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.443548151053
269051267,b939959c-89ab-4def-8acd-31715ac01a89,0.304593997774
269056781,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.383142745516
269056782,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.361173121062
269056783,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.364233605726
269056784,9605662b-b382-4594-81ab-1cb7ccc73476,0.384308736371
269056785,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.379793153015
269056786,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.366485311501
269056787,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.371154649778
269056788,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.358980890198
269056789,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.375894373489
269056790,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.378433313759
269056791,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.403430756087
269056792,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.390991122949
269056793,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.349034784961
269056794,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.352651861927
269056795,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.413053840708
269056796,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.389627580164
269056797,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.374113506847
269056798,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.398801287692
269056799,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.374386047546
269056800,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.382143410941
269056801,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.376390721953
269056802,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.381230874135
269056803,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.368790561722
269056804,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.348851166549
269056805,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.383523059389
269056806,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.357564342867
269056807,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.342278963502
269056808,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.407820583669
269056809,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.407092655842
269056810,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.370167704912
269056811,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.336571485872
269056812,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.345702223291
269056813,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.348824258058
269056814,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.334274257099
269056815,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.355184963878
269056816,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.395984139781
269056817,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.392044683544
269056818,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.380546429768
269056819,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.387373085373
269056820,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.389860803633
269056821,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.363034383081
269056822,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.366447101353
269056823,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.368961888089
269057729,9605662b-b382-4594-81ab-1cb7ccc73476,0.341312818478
269057732,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.304845465914
269057735,9605662b-b382-4594-81ab-1cb7ccc73476,0.307015367343
269057738,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.335833936068
269057742,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.303122771109
269062073,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.298594487565
269062074,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.265757936082
269062075,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.286927184566
269062076,9605662b-b382-4594-81ab-1cb7ccc73476,0.324697468235
269062077,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.355264428029
269062078,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.322506204152
269062079,9605662b-b382-4594-81ab-1cb7ccc73476,0.344116582584
269062080,9605662b-b382-4594-81ab-1cb7ccc73476,0.330401678989
269062081,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.271916452233
269062082,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.313513569913
269062083,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.299520444952
269062084,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.362503038137
269062085,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.276217898186
269062086,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.327913080548
269062087,9605662b-b382-4594-81ab-1cb7ccc73476,0.302573516251
269062088,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.324114339363
269062089,9605662b-b382-4594-81ab-1cb7ccc73476,0.281749498911
269062090,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.320660659352
269096904,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.444548903676
269096905,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.445642031954
269096906,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.410803839381
269096907,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.454963007722
269097705,b939959c-89ab-4def-8acd-31715ac01a89,0.269739827932
269097851,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.286465682696
269097852,952cc6c2-dac5-435e-a43d-2d92738c7c63,0.273894973074
269098217,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.394882651132
269098229,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.403071051707
269098595,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.274410801055
269102502,952cc6c2-dac5-435e-a43d-2d92738c7c63,0.253050628603
269102504,952cc6c2-dac5-435e-a43d-2d92738c7c63,0.0854407450187
269102505,b939959c-89ab-4def-8acd-31715ac01a89,0.182045249646
269102506,b939959c-89ab-4def-8acd-31715ac01a89,0.222828845634
269102508,952cc6c2-dac5-435e-a43d-2d92738c7c63,0.175246813423
269102509,b939959c-89ab-4def-8acd-31715ac01a89,0.230152617857
269102510,952cc6c2-dac5-435e-a43d-2d92738c7c63,0.203848108834
269102511,b939959c-89ab-4def-8acd-31715ac01a89,0.240293860284
269102512,952cc6c2-dac5-435e-a43d-2d92738c7c63,0.161386786071
269102515,b939959c-89ab-4def-8acd-31715ac01a89,0.16107804276
269102517,b939959c-89ab-4def-8acd-31715ac01a89,0.0714315434657
269102518,952cc6c2-dac5-435e-a43d-2d92738c7c63,0.173172441968
269102520,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.160389907319
269102521,952cc6c2-dac5-435e-a43d-2d92738c7c63,0.220437216559
269102522,b939959c-89ab-4def-8acd-31715ac01a89,0.145109272438
269102524,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.218900912858
269102525,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.141315658046
269102526,952cc6c2-dac5-435e-a43d-2d92738c7c63,0.124912749888
269102527,952cc6c2-dac5-435e-a43d-2d92738c7c63,0.105923144557
269102528,b939959c-89ab-4def-8acd-31715ac01a89,0.268379541978
269102530,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.126722258874
269102928,62adc8f4-f7a6-41aa-9c0d-7b54e2237a95,0.116917621473
269103499,62adc8f4-f7a6-41aa-9c0d-7b54e2237a95,0.133082411602
269103500,62adc8f4-f7a6-41aa-9c0d-7b54e2237a95,0.139838305528
269103502,62adc8f4-f7a6-41aa-9c0d-7b54e2237a95,0.148927726584
269103503,62adc8f4-f7a6-41aa-9c0d-7b54e2237a95,0.157304312138
269103504,62adc8f4-f7a6-41aa-9c0d-7b54e2237a95,0.121968093078
269103506,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.113517810246
269103508,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.104579938176
269104019,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.0894431954665
269104020,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.114981581313
269104022,9605662b-b382-4594-81ab-1cb7ccc73476,0.0814473994076
269104024,9605662b-b382-4594-81ab-1cb7ccc73476,0.0171094212703
269104026,9605662b-b382-4594-81ab-1cb7ccc73476,0.000108619319384
269105128,256c6d55-fb1d-4879-8f96-4dc937bc05a3,0.000177449455084
269105132,eef0a24f-9305-43d0-a0db-b92775841e55,0.000314152203791
269105133,3c92b3b1-aaf6-4677-8e1e-86be13f04d69,0.000143851355888
269105135,62dde454-6804-44d0-ab35-95f30aefb8b6,0.000216739001377
269105137,3c7d0573-b21a-497f-9041-bcffc4c00a6b,0.000461080289819
269105143,b106f2d1-b2ee-40c9-8fbb-afc93fa70321,0.000835977813597
269106337,71deb921-69a0-440d-8b9b-832b65d7b646,0.00340588234788
269106338,71deb921-69a0-440d-8b9b-832b65d7b646,0.0014317847622
269106339,911073ee-7aee-4e87-ab9d-821b1f22c86d,0.000187439592519
269106341,61bccef2-1fca-44c6-9c64-1f4d333416f1,0.00016530494243
269106342,9a1f8d04-12aa-47a6-8410-a0ad7dcba07c,0.000121811527527
269106343,c60a7967-c16a-4243-b4cd-1ea84320a0a7,0.000999493479078
269106344,b843ca84-06e5-4552-9617-9ecb15742fa9,0.00046391933714
269106345,31bfb759-0b25-417c-bba9-8b4e525ebb0f,0.000364814843418
269106346,221aaa8a-2204-4b81-b5b5-cc22e833b849,0.000101265647461
269106347,f3e1dcea-2359-4e25-85e8-eeaf203fc7b2,0.000263555435961
269106348,f3e1dcea-2359-4e25-85e8-eeaf203fc7b2,0.0170551823312
269106349,f3e1dcea-2359-4e25-85e8-eeaf203fc7b2,0.011621570069
269106350,877b4a20-bd8c-4a19-9f40-00044db57366,0.000309134506331
269106351,771230a5-e66a-485e-a077-575d30b88957,0.000112258577851
269106353,308e19d0-dfe3-4498-bf11-2253004c1210,0.000243700066042
269107375,cd8ad7b4-59a0-4632-a937-636108def559,0.000163603060644
269107377,cba6aa4d-569b-40fb-a727-3d74aeeb66be,0.000145738235854
269107378,6c8d6f85-da2a-4bac-a91f-5a9d6b9b6cbb,0.000235960408343
269107379,c36fd7ec-2bce-4892-af50-343e68276192,0.000825990906106
269107381,a44be15b-7bab-4abf-b4f0-c159c3847719,0.00022067461058
269107383,d426d99a-36b8-4dce-8008-aff768639117,0.00055328959588
269107385,8125c0d6-6a0d-4110-a931-0cb4eb1dfe6b,0.000266216440172
269107386,47bef84b-c938-4e49-86f4-4395d3ba7f62,0.000495213717199
269107388,92152a62-5b60-4385-aacd-a618ee3fe382,0.00348593752249
269107912,62adc8f4-f7a6-41aa-9c0d-7b54e2237a95,0.141980949406
269107914,62adc8f4-f7a6-41aa-9c0d-7b54e2237a95,0.129761300628
269224373,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.409726180141
269224374,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.450252112645
269224375,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.411451188053
269224376,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.412557012735
269224377,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.448991625073
269224378,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.407858658309
269224379,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.437251398559
269224380,9605662b-b382-4594-81ab-1cb7ccc73476,0.423974976135
269377978,9605662b-b382-4594-81ab-1cb7ccc73476,0.398018685281
269378167,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.375721994358
269396669,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.386657467932
269396670,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.394000170366
269396671,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.398871321045
269399835,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.300049146882
269402644,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.270470476171
269402645,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.247458536416
269402646,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.247538291812
269402648,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.230619506019
269403723,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.262992589598
269403724,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.228170146021
269416409,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.267697266937
269416410,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.259791817923
269416412,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.281562112394
269416414,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.244264078476
269416417,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.271875967222
269428936,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.2435871931
269428937,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.247520587629
269429759,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.368453576831
269460170,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.354290308199
269460171,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.306898517806
269460172,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.349861345413
269460173,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.356805575606
269460175,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.320021986217
269460176,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.324009155529
269460177,b939959c-89ab-4def-8acd-31715ac01a89,0.298633033243
269460179,952cc6c2-dac5-435e-a43d-2d92738c7c63,0.287257230531
269460180,952cc6c2-dac5-435e-a43d-2d92738c7c63,0.283365017697
269460181,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.341015410597
269460182,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.271035953578
269460183,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.32036386985
269460184,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.304989137664
269460185,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.334781301012
269460186,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.325242167585
269460187,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.346910887053
269460188,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.341352984446
269460191,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.360918738372
269460192,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.355139445653
269460194,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.324825881509
269460196,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.300598501527
269460199,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.362050258438
269460202,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.317102012989
269460203,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.325380327302
269460204,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.350328838315
269460206,b939959c-89ab-4def-8acd-31715ac01a89,0.323937798687
269460208,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.329492117941
269847110,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.360834499942
269847112,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.322371098761
269847113,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.396148891003
269847114,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.324117077691
269847115,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.329728432783
269847116,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.33201294887
269847117,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.420451720505
269969405,b939959c-89ab-4def-8acd-31715ac01a89,0.33724691293
269969407,b939959c-89ab-4def-8acd-31715ac01a89,0.304529687618
269969408,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.317790139537
269969412,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.310877498993
269981510,6e5c378f-e047-450f-987d-a9b4eba2654b,0.152384869223
269981511,6e5c378f-e047-450f-987d-a9b4eba2654b,0.116818287629
269981513,6e5c378f-e047-450f-987d-a9b4eba2654b,0.0989836206674
269981514,6e5c378f-e047-450f-987d-a9b4eba2654b,0.108334343266
269981516,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.0930824327861
269981517,6e5c378f-e047-450f-987d-a9b4eba2654b,0.0724191669927
270021642,b939959c-89ab-4def-8acd-31715ac01a89,0.329311389747
270021643,b939959c-89ab-4def-8acd-31715ac01a89,0.333288939706
270023796,6e5c378f-e047-450f-987d-a9b4eba2654b,0.186924797603
270023797,6e5c378f-e047-450f-987d-a9b4eba2654b,0.257740100106
270023798,9605662b-b382-4594-81ab-1cb7ccc73476,0.267022626729
270023802,9605662b-b382-4594-81ab-1cb7ccc73476,0.228362357461
270023804,9605662b-b382-4594-81ab-1cb7ccc73476,0.254394843885
270023805,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.241461439792
270023806,9605662b-b382-4594-81ab-1cb7ccc73476,0.21759595624
270023807,9605662b-b382-4594-81ab-1cb7ccc73476,0.276990839008
270023808,9605662b-b382-4594-81ab-1cb7ccc73476,0.248823792411
270023809,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.222101699965
270023810,9605662b-b382-4594-81ab-1cb7ccc73476,0.184250949436
270023812,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.249168867297
270023814,9605662b-b382-4594-81ab-1cb7ccc73476,0.193746685435
270023816,9605662b-b382-4594-81ab-1cb7ccc73476,0.234589790974
270023817,9605662b-b382-4594-81ab-1cb7ccc73476,0.229382253408
270799968,9605662b-b382-4594-81ab-1cb7ccc73476,0.175414020273
270799971,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.168180183979
270799972,9605662b-b382-4594-81ab-1cb7ccc73476,0.177066343558
270917570,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.307580895742
270917571,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.308393330402
271029992,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.37482049556
271029995,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.3666809169
271029996,9605662b-b382-4594-81ab-1cb7ccc73476,0.353319902353
271029998,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.379530447594
271029999,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.374085961174
271030002,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.361651777251
271030010,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.363031828899
271030013,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.364492837459
271030016,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.387800631949
271030026,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.121542178515
271030029,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.372347547048
271030031,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.354391599884
271030034,9605662b-b382-4594-81ab-1cb7ccc73476,0.364613218546
271030035,b5c88126-a40a-4f2c-abce-a36d9b2a2c64,0.275883102755
271030607,9605662b-b382-4594-81ab-1cb7ccc73476,0.274500474083
271035114,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.48155568788
271035174,67be1e53-f844-4f3b-a17a-93b07b059ec6,0.479287398884
